Order ID,Order Date,Customer Name,Region,Product,Category,Sales,Quantity,Discount,Profit
zI-8655-745605,2024-07-23,Brandon Wilson MD,West,Stapler,Office Supplies,1899.35,7,0.05,78.41
Oe-4400-036335,2024-10-23,Zachary Smith,South,Printer,Technology,1589.56,9,0.08,-440.71
Jd-2510-305273,2022-08-21,Kimberly Anderson,Central,Label,Office Supplies,1607.3,7,0.28,611.63
Bc-8567-863797,2024-08-15,Sean White,Central,Table,Furniture,360.3,10,,-66.86
rh-4654-683374,2024-08-12,Brian Mahoney,West,Monitor,Technology,1605.81,7,,34.67
Se-7361-949601,2024-04-02,Richard Good,South,Desk,Furniture,1063.9,5,,-269.18
Gk-1806-466380,2021-06-19,Diana Dickerson,East,Monitor,Technology,512.39,10,,231.04
YB-9729-549964,2023-08-29,David Jimenez,East,Desk,Furniture,768.94,6,0.39,-172.41
yD-2300-188791,2021-07-01,David Mendez,Central,Bookcase,Furniture,1366.08,3,0.25,421.81
Zu-5698-903816,2024-12-01,Christopher Sloan,East,Paper,Office Supplies,116.2,6,0.45,19.14
om-3075-531066,2025-03-23,Gregory Bass,East,Label,Office Supplies,1845.0,2,,93.51
zL-9846-762783,2021-01-23,Kendra Powell,South,Laptop,Technology,350.73,10,0.21,103.58
qU-7817-655148,2020-08-26,Craig Smith,East,Monitor,Technology,46.2,6,0.45,-13.33
io-2756-941580,2025-03-19,Eric Ayala,West,Pen,Office Supplies,691.29,5,0.48,-58.64
FX-2389-693414,2022-06-04,Danielle Harris,Central,Monitor,Technology,39.65,1,0.31,5.79
iy-7199-860931,2021-12-21,Casey Burns,East,Pen,Office Supplies,60.74,1,0.1,-17.7
PV-3349-380589,2021-06-24,April Richardson,West,Stapler,Office Supplies,941.19,3,0.18,50.5
RP-6982-247555,2024-02-01,Richard Jones,East,Stapler,Office Supplies,1269.4,8,0.47,219.76
IC-3457-441883,2020-07-29,Kelly Hill,East,Desk,Furniture,1350.55,7,0.04,-122.35
VK-8550-797815,2022-03-13,Erica Garcia,South,Stapler,Office Supplies,279.31,7,0.03,117.19
fw-4024-746951,2021-03-12,Glen Quinn,South,Bookcase,Furniture,1466.92,9,0.26,243.74
Yz-2277-701270,2024-03-16,,Central,Stapler,Office Supplies,876.95,9,0.4,-68.45
Hh-4986-810530,2021-03-31,Jessica Dyer,South,Paper,Office Supplies,1682.85,5,0.06,582.67
Yb-3500-836956,2025-02-24,Michael Chen,South,Desk,Furniture,191.55,5,0.48,32.01
zh-1913-437216,2024-05-04,Tricia Sullivan,Central,Phone,Technology,1875.95,6,0.13,-454.32
rv-1170-906965,2022-08-12,Christopher Phillips,West,Table,Furniture,252.5,1,0.13,31.18
Kr-2932-782826,2020-06-07,April Ball,West,Printer,Technology,1198.75,1,,-209.13
xn-2166-066845,2023-09-27,John Ortiz,South,Desk,Furniture,1042.82,2,0.41,-120.81
hx-6176-859314,2024-05-06,Stephen Whitehead,South,Laptop,Technology,1276.48,6,0.18,7.29
kZ-3494-346789,2024-07-30,Christopher Hayes,West,Chair,Furniture,1159.77,5,0.34,-182.92
VN-9928-004847,2023-02-14,Tracy Sanders,West,Bookcase,Furniture,928.46,1,0.24,-140.55
Bm-8213-809181,2020-07-07,Charles Howell,South,Chair,Furniture,854.55,5,0.05,176.45
am-7994-623528,2020-08-03,Sergio Washington,South,Label,Office Supplies,637.4,9,0.41,225.38
QW-4953-108440,2024-04-28,Kerry Lane,East,Chair,Furniture,1714.4,1,0.0,55.05
Vu-5294-738574,2025-01-11,Scott Bishop,West,Bookcase,Furniture,216.87,2,,42.26
QQ-4885-371170,2022-11-06,Angela Gomez,West,Phone,Technology,1304.16,3,0.32,41.73
ZA-4729-022817,2020-12-09,Anita Carrillo,West,Bookcase,Furniture,882.59,6,0.4,294.82
ed-9336-841779,2023-11-02,Melissa Carpenter,East,Bookcase,Furniture,1816.94,8,0.31,24.64
aj-6805-211741,2020-05-06,April Lawrence,West,Monitor,Technology,,5,0.02,0.0
tF-5101-749560,2022-04-26,Jacob Chapman,West,Laptop,Technology,674.45,8,0.43,120.19
Cf-6775-776257,2022-06-05,Brian Francis,West,Paper,Office Supplies,629.05,3,0.45,204.6
Cj-6538-654028,2023-05-29,Joseph Lee,West,Bookcase,Furniture,397.32,2,0.32,-77.88
Kp-7279-060341,2025-03-26,Paul Sharp,East,Stapler,Office Supplies,1192.68,3,0.49,-346.55
SM-4892-751195,2024-11-15,Gregory Henderson,Central,Monitor,Technology,1326.4,7,0.25,-102.46
ib-4724-173841,2024-10-04,Cassandra Mendez,South,Printer,Technology,1015.24,4,0.45,360.97
qF-3937-121836,2020-05-29,Michael Hernandez,West,Label,Office Supplies,796.17,6,0.11,-203.86
TB-0534-046741,2023-01-30,Tiffany Henderson,South,Desk,Furniture,817.89,3,0.31,-81.76
Gf-0851-680834,2023-02-01,Jeremy Cooper,South,Monitor,Technology,1323.5,9,0.18,-221.34
Br-4083-396219,2022-07-10,Mr. James Smith MD,East,Label,Office Supplies,169.11,1,0.27,37.96
tp-3157-741504,2022-01-24,John Best,West,Label,Office Supplies,1578.23,10,0.19,548.1
ma-3369-539778,2024-05-22,Patrick Moore,West,Laptop,Technology,1842.58,3,0.04,-66.54
dm-9615-167629,2025-04-08,David Reilly,East,Table,Furniture,520.09,6,0.26,-131.08
gj-7156-375998,2021-02-04,Meghan Lindsey,Central,Chair,Furniture,59.05,5,,-2.86
Fl-4306-308934,2023-12-03,Jacqueline Martinez,South,Pen,Office Supplies,,5,,0.0
Xp-7243-362916,2024-08-15,Michael Sandoval,East,Pen,Office Supplies,,8,0.31,0.0
EI-9114-740476,2020-05-06,Dawn Wise,South,Laptop,Technology,791.19,2,0.17,-53.58
CW-3143-901023,2023-04-13,Mark Rodriguez,South,Pen,Office Supplies,1506.04,10,0.46,48.44
JM-7011-754561,2023-08-13,Ashley Hicks,West,Monitor,Technology,1029.42,1,,-227.76
Ja-4329-697879,2024-05-20,Christian Herman,South,Desk,Furniture,84.13,5,0.15,37.18
Bs-7953-213588,2020-10-04,Lauren Flores,West,Label,Office Supplies,714.63,2,0.06,-114.0
JO-0944-559316,2025-02-28,Timothy Horton,West,Chair,Furniture,1755.74,3,0.39,259.37
zm-1280-360599,2022-06-07,James Washington,South,Phone,Technology,1539.53,9,0.4,449.51
ZN-0054-928249,2022-03-19,Teresa Underwood,East,Paper,Office Supplies,676.67,9,0.07,73.79
kO-3089-892433,2021-12-19,John Cox,West,Desk,Furniture,1034.69,7,0.15,413.18
Oj-1135-040551,2020-12-18,Debbie Todd,Central,Printer,Technology,1074.41,3,0.33,-15.73
ck-3654-076609,2022-01-24,Christine Bradshaw,Central,Desk,Furniture,120.6,10,0.02,52.04
He-1397-910198,2022-08-15,Roberto Adams,South,Phone,Technology,18.3,3,0.33,5.97
oi-6635-424579,2024-04-03,Monica Jones,West,Monitor,Technology,1391.08,10,0.18,194.74
gT-7319-471139,2023-11-15,Patricia Alvarado,Central,Stapler,Office Supplies,1478.93,10,0.46,432.79
Jc-7005-504321,2020-05-02,John Nelson,West,Chair,Furniture,893.67,6,0.19,326.35
Qd-4890-729973,2024-07-14,Donald Bishop,Central,Paper,Office Supplies,73.35,4,,12.24
pa-3688-551825,2022-10-11,Pamela Mckee,Central,Stapler,Office Supplies,1180.95,8,0.09,152.78
zz-5283-863080,2023-09-08,Christopher Clay,South,Chair,Furniture,95.87,4,0.08,33.64
tH-1844-105186,2022-06-05,Laura Roberts,South,Pen,Office Supplies,739.79,3,0.43,-69.41
gN-4023-167435,2021-11-19,Christine Taylor,Central,Paper,Office Supplies,1569.5,1,0.34,764.31
YL-9161-854143,2021-12-16,Elizabeth Stewart,West,Table,Furniture,912.18,6,,339.95
Js-7437-927203,2023-06-12,Carol Bell,South,Chair,Furniture,888.5,10,0.34,-78.58
MH-6755-995125,2021-01-14,Noah Perry,East,Laptop,Technology,1775.64,3,0.45,-446.67
wM-1900-768797,2024-11-29,Teresa Macias,Central,Paper,Office Supplies,533.41,3,0.02,68.41
lI-5298-511743,2024-11-10,John Solis,Central,Bookcase,Furniture,906.7,10,,-98.94
Og-9916-001372,2022-06-01,Brent Gonzalez,West,Bookcase,Furniture,602.24,10,0.34,95.47
pF-0376-271270,2024-06-09,Dennis Williams,South,Desk,Furniture,1920.65,10,,-59.05
ih-8690-545314,2024-08-28,Ricky Rodriguez,South,Table,Furniture,1770.69,8,0.03,831.28
wF-2029-984539,2022-03-03,Brooke Wright,Central,Desk,Furniture,1635.58,10,0.08,245.63
Db-2970-377105,2021-04-13,Angela Harrison,South,Desk,Furniture,1897.06,6,,-303.98
nE-9323-688916,2024-03-30,April Simmons,South,Stapler,Office Supplies,224.99,9,0.15,9.92
VF-1046-155476,2023-02-13,Ashley Smith,East,Desk,Furniture,1719.99,5,0.4,-259.95
VA-3212-471314,2024-01-07,John Hickman,West,Stapler,Office Supplies,895.09,7,0.15,46.06
PF-1890-336842,2020-11-28,,East,Phone,Technology,1654.8,3,0.18,602.34
lX-1345-321016,2020-08-30,Joe Knight MD,East,Printer,Technology,1080.98,1,0.23,-83.67
Rz-5416-851297,2023-03-12,David Walker,East,Label,Office Supplies,874.9,9,0.33,179.44
do-2045-066587,2024-01-23,Randall Evans,East,Printer,Technology,512.7,9,0.1,-54.48
rZ-4983-796697,2022-01-17,Carlos Deleon,Central,Chair,Furniture,218.87,2,0.06,-23.31
jX-0325-875939,2023-06-19,Leah Smith,Central,Phone,Technology,1945.91,5,0.41,383.39
fo-7738-604040,2023-02-23,Jeffrey Avery,Central,Label,Office Supplies,141.91,7,0.06,33.63
pD-7402-330322,2021-01-15,Mary Beard,East,Monitor,Technology,334.36,2,0.08,21.38
fd-9484-207845,2024-06-02,Christopher Edwards,Central,Table,Furniture,1993.02,1,0.11,-50.28
NP-0079-303794,2020-09-05,Ian Burns,East,Phone,Technology,1575.53,3,,739.53
Eq-5681-685523,2020-06-24,Lauren Dean,Central,Phone,Technology,402.52,5,0.23,201.13
qd-5129-498555,2022-07-18,Terry Mitchell,Central,Monitor,Technology,1182.13,10,0.47,401.42
yq-6572-485770,2024-11-10,Mary Brown,West,Stapler,Office Supplies,1852.61,7,,-195.52
QY-5475-676918,2025-04-17,Douglas Hodges,East,Desk,Furniture,784.83,8,0.21,285.15
Xb-0486-670215,2024-02-26,Steven Johnson,South,Desk,Furniture,1281.49,3,0.25,630.0
RK-5201-368499,2020-09-26,Laura Martinez,South,Phone,Technology,404.59,6,0.21,110.9
up-6639-377877,2022-01-10,,Central,Stapler,Office Supplies,1851.17,6,,-347.57
IX-7573-267979,2024-04-26,Danielle Brown,Central,Label,Office Supplies,81.26,2,0.42,17.56
Ai-5869-143950,2024-06-13,Tina Peterson,South,Chair,Furniture,604.75,3,0.4,182.71
Sw-4265-192019,2021-08-10,Scott Griffith,South,Pen,Office Supplies,1623.76,5,0.33,301.86
FD-5832-248496,2024-02-08,Raymond Garcia,South,Label,Office Supplies,1309.83,8,0.05,-235.94
Mj-2007-574564,2021-12-20,Leah Johnson,West,Desk,Furniture,389.19,3,0.41,133.04
CE-9575-449268,2022-09-19,,Central,Paper,Office Supplies,502.14,1,0.29,48.95
zm-1441-571125,2024-11-12,Jacob Garner,South,Monitor,Technology,1414.76,7,0.22,580.52
zl-2972-381721,2020-05-29,Amanda Thompson,Central,Table,Furniture,1907.35,6,0.18,-378.88
El-6383-532866,2021-09-15,Adam Daniels,South,Paper,Office Supplies,,1,0.07,0.0
mE-6113-982701,2025-03-25,Michael Heath,South,Table,Furniture,374.86,5,0.5,-65.11
dt-3277-479545,2024-07-16,Angela Li,West,Bookcase,Furniture,618.27,7,0.46,179.32
gf-3835-323092,2024-12-23,Mrs. Amanda Mills,East,Paper,Office Supplies,432.33,6,0.17,-77.67
GS-6446-969194,2020-07-25,Judy Barker,East,Table,Furniture,40.23,7,0.07,-9.75
MC-0786-790795,2023-10-03,Andrew Carroll,West,Laptop,Technology,,8,,0.0
rH-5977-748709,2021-05-10,Aaron Taylor,West,Stapler,Office Supplies,658.93,4,0.02,246.66
tn-4987-812994,2023-05-23,Joshua White,South,Phone,Technology,1926.08,5,0.29,-119.82
qO-4562-577922,2020-10-21,Kayla Tyler,East,Desk,Furniture,1215.62,3,0.18,-183.64
pR-3860-302049,2025-04-20,James Walters,East,Stapler,Office Supplies,133.03,1,0.31,31.95
xx-7646-331945,2023-09-03,Anthony Vargas,South,Laptop,Technology,655.08,10,0.34,-20.63
Cu-8464-453155,2020-07-17,Kara Hart,West,Pen,Office Supplies,,6,0.22,0.0
Ei-2323-365205,2021-08-02,Joseph Cortez,Central,Label,Office Supplies,1215.88,7,0.28,110.79
hD-6204-726566,2022-05-14,Anthony Warren,Central,Desk,Furniture,104.86,4,0.05,-27.84
LI-3407-231007,2020-08-16,Matthew Boone,East,Printer,Technology,1590.29,9,0.39,-27.52
Sr-3589-131390,2024-04-19,Mark Levy,West,Monitor,Technology,1317.02,8,,623.58
FC-2275-910392,2020-08-29,Michelle Herring,West,Desk,Furniture,93.47,5,0.16,-22.39
DT-5243-278217,2024-10-26,Peter Williams,West,Bookcase,Furniture,1747.27,8,,794.64
OG-2549-311494,2021-03-05,,Central,Bookcase,Furniture,1680.39,5,0.19,190.45
TM-6790-791115,2023-06-22,George Mccall,South,Label,Office Supplies,1674.5,5,,67.63
Bp-1663-390305,2025-01-12,Colin Park,Central,Pen,Office Supplies,1963.59,7,0.08,715.11
hQ-4333-266767,2024-10-20,Judy Walsh,East,Paper,Office Supplies,892.95,4,0.36,373.62
My-2495-690426,2023-06-29,Jessica Shah,South,Pen,Office Supplies,893.14,2,0.17,424.61
wM-5641-957576,2023-10-14,Christian Vega,East,Monitor,Technology,1929.05,4,0.38,660.92
pi-4954-315486,2021-07-04,Steven Buckley,West,Stapler,Office Supplies,499.79,8,0.22,-141.33
Md-0719-299177,2024-06-28,Julie Warner,Central,Chair,Furniture,1430.55,9,0.15,290.4
ZX-6611-443707,2024-03-24,Daniel Wright,South,Phone,Technology,139.08,7,0.01,61.83
gF-1955-588125,2025-01-26,Bianca Burnett,Central,Paper,Office Supplies,1746.33,4,0.35,-163.56
wI-6547-603616,2022-12-30,Travis Jackson,Central,Desk,Furniture,1529.87,1,0.36,-222.78
Ab-4638-838742,2023-09-22,Christopher Banks,South,Stapler,Office Supplies,620.9,9,0.41,-173.31
CP-9833-749367,2020-12-09,Mr. Joshua Meyers,South,Laptop,Technology,996.05,7,0.39,98.65
pg-4956-970860,2025-01-29,Chelsea Roberson,East,Desk,Furniture,994.49,1,0.42,290.8
lq-2949-020356,2023-05-09,Bill Bennett,West,Monitor,Technology,1347.49,8,0.27,98.82
cr-0717-577313,2020-12-11,Robert Gonzalez,South,Chair,Furniture,1487.77,7,0.18,348.46
rr-6127-439162,2025-04-20,Anthony Taylor,Central,Phone,Technology,1581.98,4,0.24,-277.33
zY-2141-827810,2021-10-25,Ryan Wang,South,Printer,Technology,665.65,8,0.15,52.84
AM-2549-963614,2023-05-30,William Luna,West,Monitor,Technology,1836.09,5,0.11,465.11
qf-7174-531427,2024-06-11,Maria Huber,South,Bookcase,Furniture,894.12,1,0.11,-203.62
yy-4372-074166,2023-09-15,Tracy Lynch,West,Table,Furniture,564.13,10,0.14,-143.04
Vk-2412-431239,2021-03-10,Kelsey Banks,South,Desk,Furniture,1968.13,2,0.42,-265.92
Je-7968-877658,2022-07-14,Amy Owen,South,Laptop,Technology,998.02,1,0.25,-296.37
Hh-3673-340187,2021-02-02,Diana Jones,Central,Desk,Furniture,1157.28,8,0.34,77.01
jX-3007-162833,2022-04-06,Lucas Moss,East,Laptop,Technology,1734.4,9,,657.41
nV-9948-285475,2020-05-21,Jessica Torres,Central,Table,Furniture,981.42,9,0.09,-118.59
iW-7895-364003,2022-04-25,Jeremy Swanson,West,Pen,Office Supplies,1302.99,3,0.31,93.53
Pe-6457-902759,2021-10-16,Sonia Ramirez,South,Pen,Office Supplies,567.94,6,0.41,-54.13
Wm-8851-701245,2022-03-06,Kim Ho,West,Pen,Office Supplies,59.0,4,0.13,9.97
hw-8392-359594,2024-01-20,Mark Ortega,West,Desk,Furniture,1246.7,4,0.39,578.22
Rt-3405-471962,2023-09-05,Wendy Mendoza,East,Phone,Technology,533.96,2,0.44,-137.55
Sg-5194-925816,2023-12-11,Jennifer Nelson,East,Chair,Furniture,471.17,6,0.34,2.01
Ef-2130-220295,2022-01-15,Robert Roy,West,Label,Office Supplies,,1,0.02,0.0
Sp-8399-304201,2024-07-18,Jeffery Ball,South,Desk,Furniture,524.66,8,0.19,-131.54
pz-2625-524287,2022-07-06,,West,Pen,Office Supplies,1586.47,2,0.33,-154.9
wA-1982-727165,2023-04-17,Thomas Hanson,West,Bookcase,Furniture,1409.18,3,,106.74
as-1783-970686,2021-11-25,Sherri Ryan,West,Monitor,Technology,1135.15,2,0.0,191.96
DV-6568-991207,2023-03-24,Theresa Castro,West,Monitor,Technology,896.88,5,0.09,114.78
Hw-3647-777856,2021-04-14,Benjamin Green,East,Laptop,Technology,1559.54,7,0.19,564.56
Ha-1889-397499,2020-08-04,Suzanne Wagner,South,Monitor,Technology,1993.94,1,0.13,908.97
QA-5880-922092,2023-01-11,Justin May,West,Paper,Office Supplies,38.8,6,0.21,-9.55
dY-0837-741922,2022-06-07,,East,Label,Office Supplies,294.87,5,0.21,-55.93
lE-1619-100138,2024-02-10,Edward Lee,Central,Paper,Office Supplies,773.65,8,0.32,-218.84
bS-1678-932919,2020-04-20,Bradley Snyder,East,Pen,Office Supplies,627.25,4,0.33,-61.97
Mw-5908-610816,2025-01-25,Amanda Austin,South,Desk,Furniture,279.53,4,0.36,98.49
QE-8223-663766,2024-03-03,Mark Kaufman,Central,Phone,Technology,1964.68,8,0.19,-65.62
IL-1031-053010,2022-04-27,Jessica Hendricks,West,Stapler,Office Supplies,399.56,6,0.11,133.58
yn-5666-298543,2021-06-16,Patrick Marshall,Central,Chair,Furniture,1283.6,4,0.2,190.07
iw-1424-129031,2021-01-12,Christopher Bell,East,Printer,Technology,1393.37,1,0.49,-287.34
nZ-6264-998988,2021-08-24,Steven Walters,East,Monitor,Technology,1644.25,1,0.07,-352.88
Zd-7753-822373,2024-11-23,Ricky Pineda,Central,Phone,Technology,1213.92,5,0.3,5.53
jH-9576-652722,2024-02-03,Stacy Clarke,East,Monitor,Technology,1126.34,7,0.18,89.54
bR-0693-335164,2023-12-04,Nathan Schmidt,West,Printer,Technology,1413.67,10,,560.8
UJ-1266-656191,2023-02-11,Christopher Armstrong,East,Monitor,Technology,773.28,10,0.49,258.93
pE-2640-481079,2020-05-06,Brandy Rice,South,Monitor,Technology,158.46,3,0.1,-1.4
ZL-7732-240784,2020-07-25,Beth Anderson,East,Table,Furniture,263.59,4,,61.43
wO-0309-712763,2022-03-15,Stanley Hartman,East,Printer,Technology,249.03,8,0.48,75.35
gD-5202-985717,2021-01-16,Nathan Ramos,Central,Bookcase,Furniture,284.62,9,0.38,34.1
gn-7691-345173,2023-04-26,Donald Williams,East,Table,Furniture,799.37,8,0.15,249.75
hM-8924-398481,2024-12-14,Ronald Murphy,East,Table,Furniture,1500.38,9,0.1,-317.9
Gw-3591-443157,2022-10-16,Nicole Brown,West,Phone,Technology,,3,,0.0
zf-3349-922543,2023-12-17,Steven Macdonald,West,Label,Office Supplies,212.59,2,0.32,-12.96
PI-6874-201914,2023-09-07,,South,Laptop,Technology,102.08,7,0.13,45.05
lR-4067-073919,2020-07-27,,Central,Stapler,Office Supplies,1672.13,5,0.5,799.12
HB-6990-048694,2021-09-29,Erika Simmons,South,Desk,Furniture,533.84,1,0.01,201.16
cE-2955-936922,2023-10-14,Caleb Moore,South,Stapler,Office Supplies,1448.05,5,0.45,717.73
AY-8775-425039,2024-08-20,Kendra Butler,Central,Bookcase,Furniture,1759.68,4,0.06,667.52
ko-1547-195534,2022-08-25,,East,Monitor,Technology,821.5,7,0.03,-63.22
xq-0507-953714,2024-04-11,Selena Johnson,West,Printer,Technology,269.07,10,0.08,-55.23
pn-1080-494734,2022-12-09,Katelyn Parsons,South,Stapler,Office Supplies,1703.19,9,0.3,736.46
CS-7346-952426,2024-12-15,Elizabeth Hurst,East,Stapler,Office Supplies,1087.5,7,0.17,311.44
tJ-4687-738401,2024-07-18,Steven Martin,West,Monitor,Technology,537.2,1,0.34,111.24
FU-3382-403413,2022-03-02,Jessica Herring,West,Paper,Office Supplies,1211.38,8,0.11,-131.14
dv-2832-290656,2024-05-13,Joel Lynn,South,Phone,Technology,484.5,9,0.09,111.68
hY-5926-914310,2024-09-24,Joseph Woods,South,Bookcase,Furniture,72.57,1,0.39,12.38
qU-5782-828925,2023-08-04,Ryan Lewis,West,Pen,Office Supplies,1803.1,4,0.42,-277.75
hq-8362-213400,2023-04-06,Rachel Lara,East,Laptop,Technology,996.74,3,0.37,332.18
ly-6016-039017,2022-10-02,Casey Vaughan,East,Table,Furniture,66.69,1,0.2,11.87
Oe-2694-331136,2024-02-15,Catherine Friedman,Central,Pen,Office Supplies,1860.66,4,0.1,466.9
fL-3379-718764,2024-03-10,Brittany Brown,Central,Table,Furniture,1226.26,5,0.14,-195.02
BZ-9601-007623,2024-11-15,Brian Morales,East,Paper,Office Supplies,244.01,4,,80.64
db-5774-434960,2023-02-23,Janet Baker,West,Table,Furniture,1299.14,6,,75.51
Kq-9706-930971,2022-11-28,Francis Turner,South,Laptop,Technology,194.62,10,0.12,10.22
pd-8857-151445,2023-08-31,Joshua Roberson,West,Paper,Office Supplies,,4,0.16,0.0
Bj-1206-960631,2025-02-05,Karina Mcclure,East,Chair,Furniture,80.35,1,0.39,27.57
OF-2352-248643,2021-01-25,Catherine Delacruz,Central,Label,Office Supplies,1999.72,10,0.02,150.12
rG-5801-695237,2024-12-01,Heidi Bruce,Central,Bookcase,Furniture,,2,0.26,0.0
AP-3487-986157,2024-04-24,Brian Holmes,East,Printer,Technology,1129.88,9,0.26,433.63
gp-0391-025540,2025-04-11,Tamara Curtis,South,Desk,Furniture,682.44,4,0.45,-68.05
vz-0520-607103,2021-07-16,Whitney Rasmussen,South,Table,Furniture,380.99,1,0.3,-24.6
Pk-6929-227365,2020-10-15,Grant Mcgee,Central,Stapler,Office Supplies,777.27,8,0.08,-60.78
HP-5410-094123,2024-04-18,Lisa Schaefer,East,Paper,Office Supplies,1013.27,6,0.49,-116.69
Iy-9778-706454,2020-11-06,Brian Day,Central,Phone,Technology,1099.03,1,0.37,61.66
gy-0647-950314,2020-05-15,Michael Graham,West,Desk,Furniture,745.18,9,0.17,220.12
yq-3518-731752,2024-02-05,Dr. Jacob Erickson,West,Desk,Furniture,1894.84,10,0.19,218.05
TQ-8630-526215,2024-12-21,William Sanders,South,Monitor,Technology,322.14,10,0.2,-35.65
Xf-1817-476844,2024-06-22,Thomas Mcdonald,Central,Phone,Technology,1139.56,5,0.11,-42.45
si-6036-959638,2023-10-14,Tracey Sandoval,West,Desk,Furniture,621.16,5,0.45,241.72
gv-2263-117967,2022-11-30,Carla Page,Central,Stapler,Office Supplies,,7,0.12,0.0
LA-6748-617199,2021-05-15,Jill Perez,East,Laptop,Technology,1771.14,8,,795.83
yt-3781-840833,2024-08-29,Philip Henry,South,Pen,Office Supplies,67.66,1,0.2,-19.81
dC-3682-667857,2023-12-25,Sabrina Smith,East,Phone,Technology,1887.9,5,0.37,554.45
sK-5980-511081,2021-04-07,Jodi Mckinney,West,Desk,Furniture,,10,0.44,0.0
nW-2913-456503,2020-12-15,Matthew Salazar,South,Table,Furniture,1846.98,2,0.38,-29.47
HX-6722-457145,2021-02-07,Victoria Ruiz,West,Pen,Office Supplies,633.73,5,0.41,-140.96
UY-7764-832659,2020-05-05,Natasha Castaneda,East,Printer,Technology,754.16,3,0.29,355.1
ar-3628-540492,2025-03-25,Angela Harper DDS,Central,Paper,Office Supplies,1940.49,5,0.16,-146.51
tT-8624-731798,2024-10-11,Christopher Cole,West,Chair,Furniture,237.69,5,0.03,-5.64
Fk-3174-286436,2024-12-24,Michael Rubio,Central,Pen,Office Supplies,1924.44,6,0.19,333.83
ty-6055-870422,2024-11-09,,South,Printer,Technology,94.45,10,0.3,37.14
oY-6314-512255,2020-05-02,Casey Brown,Central,Desk,Furniture,642.79,10,,-13.25
XC-5832-804183,2020-10-29,Brian Lewis,Central,Label,Office Supplies,1291.5,1,0.06,473.17
Re-7679-547411,2021-10-18,Heather Chen,West,Pen,Office Supplies,1487.75,10,0.47,373.57
oD-5565-747814,2022-04-21,Michelle Allen,South,Monitor,Technology,1238.35,4,0.06,601.21
JC-5823-383435,2024-06-07,Angelica Brown,Central,Phone,Technology,430.42,5,0.14,103.52
vO-2199-819513,2020-10-06,Nathan Davidson,West,Paper,Office Supplies,1700.82,3,0.37,-431.9
kG-8042-644619,2024-06-18,David Shepard,Central,Laptop,Technology,958.53,5,0.15,25.96
rH-0366-098604,2024-02-13,Ryan Moore,West,Chair,Furniture,1555.39,3,0.4,-91.09
ob-5350-876076,2023-04-07,Ronnie Atkinson,Central,Chair,Furniture,1353.64,5,0.06,181.34
ac-6776-396398,2025-01-13,Matthew Young,Central,Chair,Furniture,34.99,10,0.29,-0.46
jG-6767-618519,2021-09-11,Shaun Charles,West,Bookcase,Furniture,127.22,3,0.46,33.72
ye-0297-014083,2023-05-31,Kim Hunt,Central,Bookcase,Furniture,1512.88,6,0.48,671.68
TR-0902-864039,2024-02-28,James Herman,Central,Printer,Technology,,4,0.1,0.0
Ut-8566-318666,2024-08-19,Daniel Crawford,East,Laptop,Technology,692.28,7,0.32,205.69
GW-9155-271905,2023-01-10,Mr. Nicholas Miller,West,Chair,Furniture,1070.81,5,0.04,175.13
